,cycleId,latitude_decimal,longitude_decimal,CO
360856,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.6
360858,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,1.51
360864,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,0.07
360865,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.53
360870,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,0.12
360871,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,2.42
360872,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.51
360876,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.39
360877,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,1.08
360878,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.7
360883,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,0.61
360887,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.63
360891,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.36
360895,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,0.42
360898,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.52
360899,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.73
360905,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.61
360919,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,0.11
360924,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.46
360925,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,0.2
360930,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.44
360931,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,0.14
360936,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.38
360943,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,2.7
360944,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,2.15
360947,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.56
360949,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.4
360950,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,0.58
360962,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,0.38
360968,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,3.76
360969,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.45
360970,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.77
360974,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.17
360978,fff9fc7a8c3a5703,19.39888138611111,-99.02463818055556,4.49
361144,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,-0.03
361145,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.64
361146,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.28
361147,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.72
361148,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.41
361149,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.65
361150,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.57
361152,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.81
361154,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.58
361155,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.55
361156,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.62
361157,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.54
361158,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,3.28
361159,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.42
361160,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.68
361162,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.47
361164,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.24
361167,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.69
361169,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.66
361170,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.08
361171,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.59
361173,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.67
361174,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.71
361176,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.06
361180,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.6
361182,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,1.51
361188,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.07
361189,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.53
361194,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.12
361195,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,2.42
361196,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.51
361200,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.39
361201,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,1.08
361202,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.7
361207,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.61
361211,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.63
361215,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.36
361219,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.42
361222,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.52
361223,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.73
361229,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.61
361243,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.11
361248,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.46
361249,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.2
361254,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.44
361255,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.14
361260,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.38
361267,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,2.7
361268,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,2.15
361271,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.56
361273,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.4
361274,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.58
361286,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,0.38
361292,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,3.76
361293,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.45
361294,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.77
361298,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.17
361302,fff9fc7a8c3a5703,19.39888358888889,-99.02464021388889,4.49
361306,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,-0.03
361307,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.64
361308,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.28
361309,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.72
361310,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.41
361311,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.65
361312,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.57
361314,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.81
361316,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.58
361317,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.55
361318,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.62
361319,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.54
361320,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,3.28
361321,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.42
361322,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.68
361324,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.47
361326,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.24
361329,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.69
361331,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.66
361332,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.08
361333,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.59
361335,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.67
361336,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.71
361338,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.06
361342,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.6
361344,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,1.51
361350,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.07
361351,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.53
361356,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.12
361357,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,2.42
361358,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.51
361362,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.39
361363,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,1.08
361364,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.7
361369,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.61
361373,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.63
361377,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.36
361381,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.42
361384,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.52
361385,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.73
361391,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.61
361405,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.11
361410,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.46
361411,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.2
361416,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.44
361417,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.14
361422,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.38
361429,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,2.7
361430,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,2.15
361433,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.56
361435,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.4
361436,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.58
361448,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,0.38
361454,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,3.76
361455,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.45
361456,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.77
361460,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.17
361464,fff9fc7a8c3a5703,19.39888358888889,-99.02464038333332,4.49
361630,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,-0.03
361631,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.64
361632,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.28
361633,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.72
361634,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.41
361635,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.65
361636,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.57
361638,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.81
361640,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.58
361641,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.55
361642,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.62
361643,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.54
361644,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,3.28
361645,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.42
361646,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.68
361648,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.47
361650,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.24
361653,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.69
361655,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.66
361656,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.08
361657,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.59
361659,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.67
361660,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.71
361662,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.06
361666,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.6
361668,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,1.51
361674,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.07
361675,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.53
361680,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.12
361681,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,2.42
361682,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.51
361686,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.39
361687,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,1.08
361688,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.7
361693,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.61
361697,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.63
361701,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.36
361705,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.42
361708,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.52
361709,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.73
361715,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.61
361729,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.11
361734,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.46
361735,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.2
361740,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.44
361741,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.14
361746,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.38
361753,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,2.7
361754,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,2.15
361757,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.56
361759,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.4
361760,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.58
361772,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,0.38
361778,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,3.76
361779,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.45
361780,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.77
361784,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.17
361788,fff9fc7a8c3a5703,19.39888375833333,-99.02464055277778,4.49
361792,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,-0.03
361793,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.71
361794,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.45
361795,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.52
361796,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,0.03
361797,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.65
361798,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.51
361800,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.67
361801,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.44
361802,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,1.36
361803,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.6
361804,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.49
361805,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.62
361806,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,3.97
361807,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.59
361808,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,0.08
361809,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.54
361810,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.64
361812,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.58
361813,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.55
361814,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,0.07
361815,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,3.34
361819,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.53
361820,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.43
361821,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,0.31
361822,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.56
361824,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,4.69
361825,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,3.99
361828,fff4eebcef5e1e0b,19.398889011111116,-99.02464123055556,2.01
361829,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,-0.03
361830,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.71
361831,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.45
361832,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.52
361833,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,0.03
361834,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.65
361835,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.51
361837,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.67
361838,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.44
361839,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,1.36
361840,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.6
361841,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.49
361842,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.62
361843,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,3.97
361844,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.59
361845,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,0.08
361846,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.54
361847,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.64
361849,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.58
361850,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.55
361851,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,0.07
361852,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,3.34
361856,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.53
361857,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.43
361858,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,0.31
361859,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.56
361861,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,4.69
361862,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,3.99
361865,fff4eebcef5e1e0b,19.398889011111116,-99.02464106111113,2.01
361866,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,-0.03
361867,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.71
361868,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.45
361869,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.52
361870,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,0.03
361871,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.65
361872,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.51
361874,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.67
361875,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.44
361876,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,1.36
361877,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.6
361878,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.49
361879,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.62
361880,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,3.97
361881,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.59
361882,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,0.08
361883,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.54
361884,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.64
361886,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.58
361887,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.55
361888,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,0.07
361889,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,3.34
361893,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.53
361894,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.43
361895,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,0.31
361896,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.56
361898,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,4.69
361899,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,3.99
361902,fff4eebcef5e1e0b,19.398889011111116,-99.02464038333332,2.01
361977,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,-0.03
361978,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,4.71
361979,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,4.45
361980,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,4.52
361981,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,0.03
361982,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,4.65
361983,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,4.51
361985,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,4.67
361986,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,4.44
361987,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,1.36
361988,fff4eebcef5e1e0b,19.39888968888889,-99.02464123055556,4.6
