attribute,average
alto_pm_1,26.95
pm_25,38.11666666666667
alto_pm_25,41.31666666666667
pm_10,46.46666666666667
alto_pm_10,52.66666666666666
temp,19.35
temp_alta,19.383333333333333
temp_baja,19.33333333333333
hum,39.3
alta_hum,39.48333333333333
hum_baja,39.11666666666667
punto_de_roco,5.233333333333333
mxima_del_punto_de_roco,5.333333333333333
mnima_del_punto_de_roco,5.216666666666667
bulbo_hmedo,9.55
mxima_temperatura_de_bulbo_hmedo,9.6
mnima_de_la_temperatura_de_bulbo_hmedo,9.516666666666667
ndice_de_calor,18.116666666666667
mxima_del_indice_de_calor,18.166666666666668
time,
aqi,76.25
aqi_alto,84.75
pm_1,16.533333333333335
alto_pm_1,19.05
pm_25,24.1
alto_pm_25,28.166666666666668
pm_10,26.116666666666667
alto_pm_10,32.166666666666664
temp,18.816666666666663
temp_alta,18.83333333333333
temp_baja,18.816666666666663
hum,37.083333333333336
alta_hum,37.21666666666667
hum_baja,36.91666666666666
punto_de_roco,3.85
mxima_del_punto_de_roco,3.933333333333333
mnima_del_punto_de_roco,3.716666666666667
bulbo_hmedo,8.333333333333334
mxima_temperatura_de_bulbo_hmedo,8.416666666666666
mnima_de_la_temperatura_de_bulbo_hmedo,8.3
ndice_de_calor,17.2
mxima_del_indice_de_calor,17.3
time,
aqi,82.45
aqi_alto,91.11666666666666
pm_1,18.1
alto_pm_1,20.216666666666665
pm_25,27.08333333333333
alto_pm_25,31.08333333333333
pm_10,30.25
alto_pm_10,37.03333333333333
temp,17.2
temp_alta,17.216666666666665
temp_baja,17.183333333333334
hum,41.36666666666667
alta_hum,41.5
hum_baja,41.18333333333333
punto_de_roco,3.966666666666667
mxima_del_punto_de_roco,3.983333333333333
mnima_del_punto_de_roco,3.9166666666666665
bulbo_hmedo,8.0
mxima_temperatura_de_bulbo_hmedo,8.0
mnima_de_la_temperatura_de_bulbo_hmedo,8.0
ndice_de_calor,15.816666666666666
mxima_del_indice_de_calor,15.866666666666667
time,
aqi,95.36666666666666
aqi_alto,102.81666666666666
pm_1,21.23333333333333
alto_pm_1,23.133333333333333
pm_25,32.93333333333333
alto_pm_25,36.11666666666667
pm_10,38.93333333333333
alto_pm_10,44.93333333333333
temp,15.066666666666666
temp_alta,15.066666666666666
temp_baja,15.05
hum,47.86666666666667
alta_hum,48.016666666666666
hum_baja,47.63333333333333
punto_de_roco,4.0
mxima_del_punto_de_roco,4.0
mnima_del_punto_de_roco,4.0
bulbo_hmedo,8.0
mxima_temperatura_de_bulbo_hmedo,8.0
mnima_de_la_temperatura_de_bulbo_hmedo,8.0
ndice_de_calor,14.0
mxima_del_indice_de_calor,14.0
time,
aqi,76.91666666666667
aqi_alto,85.95
pm_1,16.033333333333335
alto_pm_1,18.466666666666665
pm_25,24.433333333333334
alto_pm_25,28.55
pm_10,27.73333333333333
alto_pm_10,33.71666666666667
temp,15.366666666666667
temp_alta,15.366666666666667
temp_baja,15.316666666666666
hum,44.45
alta_hum,44.63333333333333
hum_baja,44.18333333333333
punto_de_roco,3.1666666666666665
mxima_del_punto_de_roco,3.183333333333333
mnima_del_punto_de_roco,3.1666666666666665
bulbo_hmedo,7.466666666666667
mxima_temperatura_de_bulbo_hmedo,7.55
mnima_de_la_temperatura_de_bulbo_hmedo,7.416666666666667
ndice_de_calor,14.0
mxima_del_indice_de_calor,14.0
time,
aqi,73.1
aqi_alto,82.61666666666666
pm_1,14.8
alto_pm_1,17.166666666666668
pm_25,22.6
alto_pm_25,27.1
pm_10,25.03333333333333
alto_pm_10,31.383333333333333
temp,15.0
temp_alta,15.0
temp_baja,15.0
hum,45.31666666666667
alta_hum,45.55
hum_baja,45.1
punto_de_roco,3.1166666666666667
mxima_del_punto_de_roco,3.183333333333333
mnima_del_punto_de_roco,3.033333333333333
bulbo_hmedo,7.4
mxima_temperatura_de_bulbo_hmedo,7.483333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,7.383333333333334
ndice_de_calor,13.85
mxima_del_indice_de_calor,13.933333333333334
time,
aqi,79.15
aqi_alto,87.6
pm_1,16.55
alto_pm_1,18.516666666666666
pm_25,25.516666666666666
alto_pm_25,29.466666666666665
pm_10,28.53333333333333
alto_pm_10,34.983333333333334
temp,13.733333333333333
temp_alta,13.816666666666666
temp_baja,13.683333333333334
hum,49.06666666666667
alta_hum,49.21666666666667
hum_baja,48.81666666666667
punto_de_roco,3.033333333333333
mxima_del_punto_de_roco,3.066666666666667
mnima_del_punto_de_roco,3.0
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,12.466666666666669
mxima_del_indice_de_calor,12.55
time,
aqi,91.31666666666666
aqi_alto,98.6
pm_1,19.83333333333333
alto_pm_1,21.7
pm_25,31.266666666666666
alto_pm_25,34.61666666666667
pm_10,36.333333333333336
alto_pm_10,43.31666666666667
temp,12.316666666666666
temp_alta,12.316666666666666
temp_baja,12.283333333333331
hum,55.35
alta_hum,55.46666666666667
hum_baja,55.13333333333333
punto_de_roco,3.2666666666666666
mxima_del_punto_de_roco,3.35
mnima_del_punto_de_roco,3.1666666666666665
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,11.416666666666666
mxima_del_indice_de_calor,11.433333333333334
time,
aqi,91.25
aqi_alto,99.03333333333332
pm_1,19.683333333333334
alto_pm_1,21.7
pm_25,31.25
alto_pm_25,34.75
pm_10,37.4
alto_pm_10,44.9
temp,11.016666666666667
temp_alta,11.033333333333331
temp_baja,11.0
hum,60.88333333333333
alta_hum,60.95
hum_baja,60.66666666666666
punto_de_roco,4.0
mxima_del_punto_de_roco,4.0
mnima_del_punto_de_roco,4.0
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,10.716666666666669
mxima_del_indice_de_calor,10.816666666666666
time,
aqi,109.76666666666668
aqi_alto,118.9
pm_1,23.78333333333333
alto_pm_1,25.683333333333334
pm_25,39.48333333333333
alto_pm_25,43.85
pm_10,57.61666666666667
alto_pm_10,69.08333333333333
temp,11.933333333333334
temp_alta,11.95
temp_baja,11.9
hum,60.9
alta_hum,61.15
hum_baja,60.85
punto_de_roco,4.6
mxima_del_punto_de_roco,4.65
mnima_del_punto_de_roco,4.583333333333333
bulbo_hmedo,7.583333333333333
mxima_temperatura_de_bulbo_hmedo,7.583333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,7.566666666666666
ndice_de_calor,11.4
mxima_del_indice_de_calor,11.4
time,
aqi,109.51666666666668
aqi_alto,118.25
pm_1,25.23333333333333
alto_pm_1,27.5
pm_25,39.0
alto_pm_25,42.53333333333333
pm_10,49.13333333333333
alto_pm_10,55.9
temp,20.23333333333333
temp_alta,20.316666666666663
temp_baja,20.1
hum,37.81666666666667
alta_hum,38.81666666666667
hum_baja,37.23333333333333
punto_de_roco,4.966666666666667
mxima_del_punto_de_roco,5.333333333333333
mnima_del_punto_de_roco,4.516666666666667
bulbo_hmedo,9.283333333333331
mxima_temperatura_de_bulbo_hmedo,9.583333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,9.033333333333331
ndice_de_calor,19.03333333333333
mxima_del_indice_de_calor,19.05
time,
aqi,102.65
aqi_alto,111.0
pm_1,24.6
alto_pm_1,26.55
pm_25,36.16666666666666
alto_pm_25,39.583333333333336
pm_10,44.016666666666666
alto_pm_10,50.28333333333333
temp,29.616666666666667
temp_alta,29.73333333333333
temp_baja,29.45
hum,20.016666666666666
alta_hum,20.516666666666666
hum_baja,19.616666666666667
punto_de_roco,4.15
mxima_del_punto_de_roco,4.583333333333333
mnima_del_punto_de_roco,3.85
bulbo_hmedo,9.65
mxima_temperatura_de_bulbo_hmedo,9.933333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,9.216666666666669
ndice_de_calor,27.9
mxima_del_indice_de_calor,28.03333333333333
time,
aqi,85.8
aqi_alto,93.65
pm_1,20.45
alto_pm_1,22.48333333333333
pm_25,28.683333333333334
alto_pm_25,32.3
pm_10,31.766666666666666
alto_pm_10,38.55
temp,33.03333333333333
temp_alta,33.266666666666666
temp_baja,32.78333333333333
hum,15.7
alta_hum,16.45
hum_baja,15.366666666666667
punto_de_roco,3.566666666666667
mxima_del_punto_de_roco,4.166666666666667
mnima_del_punto_de_roco,3.066666666666667
bulbo_hmedo,8.966666666666667
mxima_temperatura_de_bulbo_hmedo,9.35
mnima_de_la_temperatura_de_bulbo_hmedo,8.683333333333334
ndice_de_calor,30.9
mxima_del_indice_de_calor,31.08333333333333
time,
aqi,63.15
aqi_alto,69.76666666666667
pm_1,14.016666666666667
alto_pm_1,16.116666666666667
pm_25,17.883333333333333
alto_pm_25,21.016666666666666
pm_10,19.23333333333333
alto_pm_10,23.4
temp,36.65
temp_alta,36.85
temp_baja,36.45
hum,11.816666666666666
alta_hum,12.45
hum_baja,11.416666666666666
punto_de_roco,2.283333333333333
mxima_del_punto_de_roco,3.0
mnima_del_punto_de_roco,1.7166666666666666
bulbo_hmedo,7.866666666666666
mxima_temperatura_de_bulbo_hmedo,8.433333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,7.383333333333334
ndice_de_calor,33.93333333333333
mxima_del_indice_de_calor,34.11666666666667
time,
aqi,95.75
aqi_alto,102.61666666666666
pm_1,23.95
alto_pm_1,26.0
pm_25,32.7
alto_pm_25,35.766666666666666
pm_10,38.7
alto_pm_10,43.9
temp,37.6
temp_alta,37.8
temp_baja,37.38333333333333
hum,9.15
alta_hum,9.65
hum_baja,8.816666666666666
punto_de_roco,-0.5333333333333333
mxima_del_punto_de_roco,0.3666666666666666
mnima_del_punto_de_roco,-1.25
bulbo_hmedo,5.483333333333333
mxima_temperatura_de_bulbo_hmedo,6.25
mnima_de_la_temperatura_de_bulbo_hmedo,4.9
ndice_de_calor,34.65
mxima_del_indice_de_calor,34.81666666666667
time,
aqi,77.3
aqi_alto,85.36666666666666
pm_1,18.433333333333334
alto_pm_1,20.48333333333333
pm_25,24.58333333333333
alto_pm_25,28.4
pm_10,27.166666666666668
alto_pm_10,33.483333333333334
temp,37.516666666666666
temp_alta,37.56666666666667
temp_baja,37.38333333333333
hum,7.6
alta_hum,7.983333333333333
hum_baja,7.15
punto_de_roco,-3.183333333333333
mxima_del_punto_de_roco,-2.35
mnima_del_punto_de_roco,-4.083333333333333
bulbo_hmedo,3.2
mxima_temperatura_de_bulbo_hmedo,3.85
mnima_de_la_temperatura_de_bulbo_hmedo,2.533333333333333
ndice_de_calor,34.083333333333336
mxima_del_indice_de_calor,34.18333333333333
time,
aqi,79.96666666666667
aqi_alto,88.18333333333334
pm_1,19.55
alto_pm_1,21.65
pm_25,25.83333333333333
alto_pm_25,29.55
pm_10,28.7
alto_pm_10,34.86666666666667
temp,35.78333333333333
temp_alta,35.81666666666667
temp_baja,35.75
hum,7.95
alta_hum,8.433333333333334
hum_baja,7.65
punto_de_roco,-3.633333333333333
mxima_del_punto_de_roco,-2.833333333333333
mnima_del_punto_de_roco,-4.2
bulbo_hmedo,3.0166666666666666
mxima_temperatura_de_bulbo_hmedo,3.533333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,2.4166666666666665
ndice_de_calor,32.733333333333334
mxima_del_indice_de_calor,32.78333333333333
time,
aqi,73.71666666666667
aqi_alto,81.76666666666667
pm_1,17.183333333333334
alto_pm_1,19.466666666666665
pm_25,22.883333333333333
alto_pm_25,26.53333333333333
pm_10,25.383333333333333
alto_pm_10,31.08333333333333
temp,33.65
temp_alta,33.75
temp_baja,33.53333333333333
hum,8.533333333333333
alta_hum,8.9
hum_baja,8.066666666666666
punto_de_roco,-4.533333333333333
mxima_del_punto_de_roco,-3.816666666666667
mnima_del_punto_de_roco,-4.866666666666666
bulbo_hmedo,2.4166666666666665
mxima_temperatura_de_bulbo_hmedo,2.966666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,2.0166666666666666
ndice_de_calor,30.85
mxima_del_indice_de_calor,30.966666666666665
time,
aqi,72.68333333333334
aqi_alto,83.56666666666666
pm_1,16.816666666666666
alto_pm_1,19.8
pm_25,22.366666666666667
alto_pm_25,27.466666666666665
pm_10,24.8
alto_pm_10,32.25
temp,29.966666666666665
temp_alta,30.03333333333333
temp_baja,29.83333333333333
hum,8.716666666666667
alta_hum,9.066666666666666
hum_baja,8.416666666666666
punto_de_roco,-6.833333333333333
mxima_del_punto_de_roco,-6.366666666666666
mnima_del_punto_de_roco,-7.216666666666667
bulbo_hmedo,0.9
mxima_temperatura_de_bulbo_hmedo,1.2
mnima_de_la_temperatura_de_bulbo_hmedo,0.4333333333333333
ndice_de_calor,27.65
mxima_del_indice_de_calor,27.8
time,
aqi,127.68333333333334
aqi_alto,135.23333333333332
pm_1,33.85
alto_pm_1,36.75
pm_25,47.73333333333333
alto_pm_25,52.03333333333333
pm_10,57.73333333333333
alto_pm_10,63.91666666666666
temp,27.58333333333333
temp_alta,27.633333333333333
temp_baja,27.48333333333333
hum,8.366666666666667
alta_hum,8.566666666666666
hum_baja,8.266666666666667
punto_de_roco,-9.066666666666666
mxima_del_punto_de_roco,-8.633333333333333
mnima_del_punto_de_roco,-9.383333333333333
bulbo_hmedo,-0.8166666666666667
mxima_temperatura_de_bulbo_hmedo,-0.4333333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,-1.05
ndice_de_calor,25.433333333333334
mxima_del_indice_de_calor,25.466666666666665
time,
aqi,83.8
aqi_alto,98.56666666666666
pm_1,19.73333333333333
alto_pm_1,24.15
pm_25,27.416666666666668
alto_pm_25,34.06666666666667
pm_10,32.483333333333334
alto_pm_10,41.016666666666666
temp,25.183333333333334
temp_alta,25.216666666666665
temp_baja,25.116666666666667
hum,10.3
alta_hum,10.483333333333333
hum_baja,10.033333333333331
punto_de_roco,-8.5
mxima_del_punto_de_roco,-8.15
mnima_del_punto_de_roco,-8.783333333333333
bulbo_hmedo,-0.1833333333333333
mxima_temperatura_de_bulbo_hmedo,0.1333333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,-0.4
ndice_de_calor,23.166666666666668
mxima_del_indice_de_calor,23.23333333333333
time,
aqi,58.68333333333333
aqi_alto,73.96666666666667
pm_1,11.933333333333334
alto_pm_1,16.05
pm_25,16.366666666666667
alto_pm_25,22.95
pm_10,18.03333333333333
alto_pm_10,26.73333333333333
temp,22.9
temp_alta,22.916666666666668
temp_baja,22.83333333333333
hum,15.633333333333333
alta_hum,15.783333333333331
hum_baja,15.366666666666667
punto_de_roco,-4.65
mxima_del_punto_de_roco,-4.533333333333333
mnima_del_punto_de_roco,-4.866666666666666
bulbo_hmedo,2.7333333333333334
mxima_temperatura_de_bulbo_hmedo,2.8666666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,2.6
ndice_de_calor,20.866666666666667
mxima_del_indice_de_calor,20.95
time,
aqi,118.0
aqi_alto,145.93333333333334
pm_1,36.13333333333333
alto_pm_1,53.68333333333333
pm_25,53.78333333333333
alto_pm_25,82.05
pm_10,60.73333333333333
alto_pm_10,93.21666666666668
temp,21.08333333333333
temp_alta,21.1
temp_baja,21.05
hum,23.1
alta_hum,23.316666666666663
hum_baja,22.75
punto_de_roco,-1.0166666666666666
mxima_del_punto_de_roco,-0.75
mnima_del_punto_de_roco,-1.2
bulbo_hmedo,5.316666666666666
mxima_temperatura_de_bulbo_hmedo,5.583333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,5.166666666666667
ndice_de_calor,18.78333333333333
mxima_del_indice_de_calor,18.916666666666668
time,
aqi,140.8
aqi_alto,166.23333333333332
pm_1,43.53333333333333
alto_pm_1,57.75
pm_25,65.28333333333333
alto_pm_25,89.5
pm_10,77.35
alto_pm_10,105.18333333333334
temp,18.716666666666665
temp_alta,18.75
temp_baja,18.7
hum,30.45
alta_hum,30.566666666666663
hum_baja,30.23333333333333
punto_de_roco,0.9166666666666666
mxima_del_punto_de_roco,0.9666666666666668
mnima_del_punto_de_roco,0.8666666666666667
bulbo_hmedo,6.55
mxima_temperatura_de_bulbo_hmedo,6.666666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,6.383333333333334
ndice_de_calor,16.816666666666666
mxima_del_indice_de_calor,16.85
time,
aqi,113.76666666666668
aqi_alto,121.3
pm_1,26.73333333333333
alto_pm_1,28.383333333333333
pm_25,40.66666666666666
alto_pm_25,43.73333333333333
pm_10,50.93333333333333
alto_pm_10,56.1
temp,17.183333333333334
temp_alta,17.2
temp_baja,17.166666666666668
hum,33.4
alta_hum,33.6
hum_baja,33.2
punto_de_roco,1.0166666666666666
mxima_del_punto_de_roco,1.0833333333333333
mnima_del_punto_de_roco,1.0
bulbo_hmedo,6.25
mxima_temperatura_de_bulbo_hmedo,6.316666666666666
mnima_de_la_temperatura_de_bulbo_hmedo,6.2
ndice_de_calor,15.45
mxima_del_indice_de_calor,15.466666666666669
time,
aqi,110.23333333333332
aqi_alto,117.4
pm_1,25.85
alto_pm_1,27.75
pm_25,39.2
alto_pm_25,42.18333333333333
pm_10,49.3
alto_pm_10,54.96666666666667
temp,17.483333333333334
temp_alta,17.516666666666666
temp_baja,17.466666666666665
hum,35.65
alta_hum,35.8
hum_baja,35.46666666666667
punto_de_roco,1.8833333333333333
mxima_del_punto_de_roco,1.9166666666666667
mnima_del_punto_de_roco,1.8166666666666669
bulbo_hmedo,6.95
mxima_temperatura_de_bulbo_hmedo,6.983333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,6.866666666666666
ndice_de_calor,15.783333333333331
mxima_del_indice_de_calor,15.783333333333331
time,
aqi,131.45
aqi_alto,137.91666666666666
pm_1,31.33333333333333
alto_pm_1,33.1
pm_25,47.833333333333336
alto_pm_25,50.81666666666667
pm_10,61.55
alto_pm_10,66.71666666666667
temp,15.966666666666669
temp_alta,15.983333333333333
temp_baja,15.933333333333334
hum,40.48333333333333
alta_hum,40.56666666666667
hum_baja,40.35
punto_de_roco,2.3833333333333333
mxima_del_punto_de_roco,2.533333333333333
mnima_del_punto_de_roco,2.3
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,14.433333333333334
mxima_del_indice_de_calor,14.466666666666669
time,
aqi,150.28333333333333
aqi_alto,153.85
pm_1,36.65
alto_pm_1,39.41666666666666
pm_25,56.31666666666667
alto_pm_25,61.016666666666666
pm_10,70.95
alto_pm_10,75.23333333333333
temp,14.366666666666667
temp_alta,14.383333333333333
temp_baja,14.35
hum,46.083333333333336
alta_hum,46.23333333333333
hum_baja,45.95
punto_de_roco,3.0
mxima_del_punto_de_roco,3.0
mnima_del_punto_de_roco,3.0
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,13.15
mxima_del_indice_de_calor,13.183333333333334
time,
aqi,136.85
aqi_alto,143.15
pm_1,32.53333333333333
alto_pm_1,34.35
pm_25,50.05
alto_pm_25,52.78333333333333
pm_10,64.71666666666667
alto_pm_10,69.33333333333333
temp,13.166666666666666
temp_alta,13.183333333333334
temp_baja,13.15
hum,50.75
alta_hum,50.86666666666667
hum_baja,50.55
punto_de_roco,3.033333333333333
mxima_del_punto_de_roco,3.05
mnima_del_punto_de_roco,3.0166666666666666
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,12.066666666666666
mxima_del_indice_de_calor,12.1
time,
aqi,131.96666666666667
aqi_alto,138.63333333333333
pm_1,31.433333333333334
alto_pm_1,33.06666666666667
pm_25,48.15
alto_pm_25,50.78333333333333
pm_10,61.86666666666667
alto_pm_10,66.78333333333333
temp,12.933333333333334
temp_alta,13.0
temp_baja,12.9
hum,52.43333333333333
alta_hum,52.53333333333333
hum_baja,52.35
punto_de_roco,3.0166666666666666
mxima_del_punto_de_roco,3.033333333333333
mnima_del_punto_de_roco,3.0166666666666666
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,12.0
mxima_del_indice_de_calor,12.0
time,
aqi,120.85
aqi_alto,127.66666666666669
pm_1,28.25
alto_pm_1,29.98333333333333
pm_25,43.583333333333336
alto_pm_25,46.35
pm_10,55.71666666666667
alto_pm_10,60.96666666666667
temp,13.0
temp_alta,13.0
temp_baja,13.0
hum,52.0
alta_hum,52.05
hum_baja,51.78333333333333
punto_de_roco,3.0
mxima_del_punto_de_roco,3.0
mnima_del_punto_de_roco,3.0
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,12.0
mxima_del_indice_de_calor,12.0
time,
aqi,112.43333333333334
aqi_alto,119.76666666666668
pm_1,26.03333333333333
alto_pm_1,27.8
pm_25,40.11666666666667
alto_pm_25,43.18333333333333
pm_10,51.05
alto_pm_10,56.516666666666666
temp,12.133333333333333
temp_alta,12.166666666666666
temp_baja,12.083333333333334
hum,55.73333333333333
alta_hum,55.78333333333333
hum_baja,55.53333333333333
punto_de_roco,3.2666666666666666
mxima_del_punto_de_roco,3.4166666666666665
mnima_del_punto_de_roco,3.1333333333333333
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,11.35
mxima_del_indice_de_calor,11.366666666666667
time,
aqi,113.16666666666669
aqi_alto,120.55
pm_1,26.33333333333333
alto_pm_1,27.883333333333333
pm_25,40.48333333333333
alto_pm_25,43.5
pm_10,51.31666666666667
alto_pm_10,56.8
temp,10.9
temp_alta,10.933333333333334
temp_baja,10.9
hum,64.85
alta_hum,64.91666666666667
hum_baja,64.58333333333333
punto_de_roco,4.416666666666667
mxima_del_punto_de_roco,4.466666666666667
mnima_del_punto_de_roco,4.316666666666666
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.016666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,10.266666666666667
mxima_del_indice_de_calor,10.283333333333331
time,
aqi,117.96666666666668
aqi_alto,124.78333333333332
pm_1,27.5
alto_pm_1,29.03333333333333
pm_25,42.43333333333333
alto_pm_25,45.18333333333333
pm_10,53.75
alto_pm_10,59.15
temp,11.433333333333334
temp_alta,11.533333333333331
temp_baja,11.416666666666666
hum,69.31666666666666
alta_hum,69.66666666666667
hum_baja,69.05
punto_de_roco,6.0
mxima_del_punto_de_roco,6.016666666666667
mnima_del_punto_de_roco,5.95
bulbo_hmedo,8.25
mxima_temperatura_de_bulbo_hmedo,8.266666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,8.183333333333334
ndice_de_calor,10.983333333333333
mxima_del_indice_de_calor,10.983333333333333
time,
aqi,122.48333333333332
aqi_alto,129.96666666666667
pm_1,28.5
alto_pm_1,30.28333333333333
pm_25,44.25
alto_pm_25,47.28333333333333
pm_10,56.266666666666666
alto_pm_10,61.66666666666666
temp,17.9
temp_alta,17.966666666666665
temp_baja,17.8
hum,54.73333333333333
alta_hum,55.31666666666667
hum_baja,54.5
punto_de_roco,8.583333333333334
mxima_del_punto_de_roco,8.6
mnima_del_punto_de_roco,8.483333333333333
bulbo_hmedo,11.4
mxima_temperatura_de_bulbo_hmedo,11.483333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,11.333333333333334
ndice_de_calor,17.15
mxima_del_indice_de_calor,17.15
time,
aqi,126.56666666666666
aqi_alto,134.13333333333333
pm_1,30.366666666666667
alto_pm_1,32.36666666666667
pm_25,45.88333333333333
alto_pm_25,48.93333333333333
pm_10,58.083333333333336
alto_pm_10,63.31666666666667
temp,25.6
temp_alta,25.766666666666666
temp_baja,25.55
hum,34.2
alta_hum,34.666666666666664
hum_baja,33.8
punto_de_roco,8.65
mxima_del_punto_de_roco,8.883333333333333
mnima_del_punto_de_roco,8.316666666666666
bulbo_hmedo,12.733333333333333
mxima_temperatura_de_bulbo_hmedo,12.883333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,12.466666666666669
ndice_de_calor,24.78333333333333
mxima_del_indice_de_calor,24.866666666666667
time,
aqi,138.96666666666667
aqi_alto,146.6
pm_1,35.0
alto_pm_1,38.083333333333336
pm_25,51.1
alto_pm_25,55.35
pm_10,64.55
alto_pm_10,70.15
temp,31.0
temp_alta,31.2
temp_baja,30.85
hum,23.58333333333333
alta_hum,24.166666666666668
hum_baja,23.216666666666665
punto_de_roco,7.933333333333334
mxima_del_punto_de_roco,8.116666666666667
mnima_del_punto_de_roco,7.65
bulbo_hmedo,12.333333333333334
mxima_temperatura_de_bulbo_hmedo,12.766666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,12.166666666666666
ndice_de_calor,29.466666666666665
mxima_del_indice_de_calor,29.6
time,
aqi,142.41666666666666
aqi_alto,147.8
pm_1,37.46666666666667
alto_pm_1,41.25
pm_25,53.3
alto_pm_25,58.016666666666666
pm_10,65.86666666666666
alto_pm_10,70.43333333333334
temp,33.46666666666667
temp_alta,33.68333333333333
temp_baja,33.15
hum,18.48333333333333
alta_hum,18.95
hum_baja,18.1
punto_de_roco,6.3
mxima_del_punto_de_roco,6.7
mnima_del_punto_de_roco,5.916666666666667
bulbo_hmedo,11.283333333333331
mxima_temperatura_de_bulbo_hmedo,11.633333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,10.883333333333333
ndice_de_calor,31.466666666666665
mxima_del_indice_de_calor,31.666666666666668
time,
aqi,130.13333333333333
aqi_alto,137.55
pm_1,33.05
alto_pm_1,35.21666666666667
pm_25,47.333333333333336
alto_pm_25,50.333333333333336
pm_10,59.75
alto_pm_10,64.8
temp,34.666666666666664
temp_alta,34.86666666666667
temp_baja,34.56666666666667
hum,15.4
alta_hum,15.833333333333334
hum_baja,15.066666666666666
punto_de_roco,4.683333333333334
mxima_del_punto_de_roco,5.183333333333334
mnima_del_punto_de_roco,4.316666666666666
bulbo_hmedo,9.933333333333334
mxima_temperatura_de_bulbo_hmedo,10.333333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,9.616666666666667
ndice_de_calor,32.56666666666667
mxima_del_indice_de_calor,32.68333333333333
time,
aqi,125.13333333333334
aqi_alto,131.4
pm_1,31.383333333333333
alto_pm_1,33.31666666666667
pm_25,45.3
alto_pm_25,47.85
pm_10,56.45
alto_pm_10,61.13333333333333
temp,35.733333333333334
temp_alta,35.9
temp_baja,35.583333333333336
hum,13.616666666666667
alta_hum,14.033333333333331
hum_baja,13.25
punto_de_roco,3.633333333333333
mxima_del_punto_de_roco,4.2
mnima_del_punto_de_roco,3.2
bulbo_hmedo,9.1
mxima_temperatura_de_bulbo_hmedo,9.433333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,8.716666666666667
ndice_de_calor,33.43333333333333
mxima_del_indice_de_calor,33.68333333333333
time,
aqi,124.01666666666668
aqi_alto,130.2
pm_1,31.416666666666668
alto_pm_1,33.03333333333333
pm_25,44.88333333333333
alto_pm_25,47.35
pm_10,56.16666666666666
alto_pm_10,60.66666666666666
temp,35.35
temp_alta,35.483333333333334
temp_baja,35.18333333333333
hum,12.9
alta_hum,13.366666666666667
hum_baja,12.55
punto_de_roco,2.6166666666666667
mxima_del_punto_de_roco,2.85
mnima_del_punto_de_roco,2.2333333333333334
bulbo_hmedo,8.066666666666666
mxima_temperatura_de_bulbo_hmedo,8.45
mnima_de_la_temperatura_de_bulbo_hmedo,7.783333333333333
ndice_de_calor,32.85
mxima_del_indice_de_calor,33.05
